"","logFC","logCPM","LR","PValue","FDR"
"Bra031077",4.58781154758964,4.99307720695935,217.201903551432,3.68754368295305e-49,3.4619697217224e-47
"Bra013602",-3.1621801237709,4.41377437401104,216.117968838316,6.35604811871962e-49,5.94401791771624e-47
"Bra015128",6.80860529246353,2.90155495213081,215.852113355866,7.26410021978868e-49,6.76687537528686e-47
"Bra023117",-3.04368803012079,5.65965791108535,214.810440236737,1.22579880450962e-48,1.13748449681792e-46
"Bra024315",8.58644584730332,2.68599431566759,214.031070333296,1.81317324734286e-48,1.6760694548707e-46
"Bra006767",-2.33728330229096,5.23514873402307,213.747370857901,2.09088067917965e-48,1.92537265300398e-46
"Bra033396",5.01886241543243,4.10818696859495,213.596485137249,2.25551440190597e-48,2.06904706623695e-46
"Bra019443",8.53576279128248,2.64697151342262,213.090694353687,2.90794889287888e-48,2.65740090081563e-46
"Bra033617",6.35587307082668,2.90405015642685,213.000627975639,3.04253367088385e-48,2.76985811537963e-46
"Bra039409",6.67792056008696,3.23149766853057,212.692832814444,3.55126755596148e-48,3.22079865811239e-46
"Bra040191",2.86464600391713,4.10987491902003,212.404782376557,4.10416042028535e-48,3.70824780229842e-46
"Bra003450",-2.76108907704578,4.90389072715621,212.218768187561,4.50614637591753e-48,4.05620681643453e-46
"Bra037006",3.89952065721818,3.47978404349594,211.964237122844,5.1207575097716e-48,4.59224947723323e-46
"Bra022302",-4.57619856083598,4.89967478313187,211.294186084498,7.16993334595715e-48,6.40602892329867e-46
"Bra100851",7.36820368270447,2.77378384733016,211.257031699934,7.30501183993765e-48,6.5025427615208e-46
"Bra019508",4.42390582583488,3.18857831758955,211.230238562486,7.40399756369359e-48,6.56633496110006e-46
"Bra025320",-3.04353180227268,3.99868014708091,211.08557795321,7.96207577368816e-48,7.03531357150078e-46
"Bra101934",8.53928066193378,2.64934012969925,210.375403834626,1.13753212484031e-47,1.00144494829348e-45
"Bra024350",6.29067011349497,2.85073601465286,210.228583113664,1.2246037242713e-47,1.07416517916556e-45
"Bra033985",7.15737027766672,3.19048754375105,209.328389628792,1.92483383274659e-47,1.68223477586297e-45
"Bra032939",-8.57627636993223,2.55328489279914,208.992254223629,2.27892394002807e-47,1.9844803613998e-45
"Bra019677",3.58051274677734,5.30112535188048,208.831661298177,2.47040128048062e-47,2.14345214350438e-45
"Bra019481",-8.24801885353476,2.223215424855,208.281595924582,3.25671714308339e-47,2.81553740348439e-45
"Bra023102",3.89475959054681,3.86561820602114,208.030557935154,3.69446597052974e-47,3.18253746006135e-45
"Bra003263",7.76644092864167,5.97631968352923,206.946986780472,6.36750792380955e-47,5.46559590860139e-45
"Bra029867",-2.50723992516169,5.17807198782198,206.740021373511,7.06523618587713e-47,6.0429141100132e-45
"Bra026223",-5.85339140104334,2.93115224290371,206.129691116004,9.60050645222624e-47,8.18221886782998e-45
"Bra024227",8.41039174706489,2.52642629909445,205.590580510689,1.25870454079134e-46,1.0689648386353e-44
"Bra006196",3.59154576939041,5.55833033937839,204.592673660679,2.07808364676568e-46,1.75861487205516e-44
"Bra028165",-5.43864767761235,3.6262548135193,204.479548394487,2.19961573514047e-46,1.85493209046899e-44
"Bra017523",8.54086448487355,2.64386992557423,204.269003988384,2.44504873655494e-46,2.0546958508518e-44
"Bra013409",7.25299979145936,2.67651655652755,203.186301453374,4.21246544020058e-46,3.52760956061954e-44
"Bra022905",-3.32763758449426,3.81162028285699,202.974060716813,4.68649978773694e-46,3.91094916314131e-44
"Bra102540",7.0959215032265,2.55669199959402,202.759810546241,5.21914736786497e-46,4.34038020205075e-44
"Bra006304",-5.7312184485066,2.91964173395351,201.267081047139,1.1049196823052e-45,9.15711711880113e-44
"Bra007735",3.0598362630718,4.41161433237102,199.704292725703,2.42304832841457e-45,2.00122142697992e-43
"Bra039775",4.83227615796378,4.0506468678259,199.696100340103,2.43304337487692e-45,2.0025946736915e-43
"Bra015021",-8.08839104049903,2.03037783575706,199.522811502879,2.65439600557447e-45,2.17732947433368e-43
"Bra031729",-8.11695965327247,2.09353657314953,198.859449788731,3.70449452394725e-45,3.02836127171933e-43
"Bra015577",4.74738656200517,3.22208136186562,198.526136040322,4.37993647863886e-45,3.56838621449513e-43
"Bra021317",-6.65848926131795,2.37725220775019,198.147240488404,5.29852130663162e-45,4.30218449606704e-43
"Bra014489",-4.88796347837633,3.61436130816793,198.031329560646,5.61629917473147e-45,4.54485300893926e-43
"Bra033195",-3.5685146996682,5.18887168060778,197.611745537413,6.93454193269972e-45,5.59277787954715e-43
"Bra100854",8.42796860717266,2.54610052147976,197.438265729913,7.56619046573572e-45,6.08180005530075e-43
"Bra020549",5.00276120389056,7.2975685381569,197.390657841497,7.74938147716132e-45,6.20828781406984e-43
"Bra024067",-4.88814606080278,3.43238165905619,197.266339884322,8.24893331842759e-45,6.58654031146474e-43
"Bra021555",-3.18220930612931,5.58296560892496,197.01216153982,9.37279511366937e-45,7.45913105171953e-43
"Bra025654",-3.38905044172227,4.65360135506052,196.895302611747,9.93967722191883e-45,7.88416509411212e-43
"Bra018556",4.7826347215751,3.34245438467344,196.297288732571,1.34240424716408e-44,1.06129419987966e-42
"Bra019742",7.9828764155319,7.26572464736333,196.024958348596,1.53927982197654e-44,1.21295249971751e-42
"Bra014879",2.55602065190675,6.1495782940456,195.889659809183,1.64757698787468e-44,1.29404788648954e-42
"Bra037269",9.50973511762335,3.54712578417366,195.123999525154,2.42074287272158e-44,1.89511837794757e-42
"Bra034128",3.74555304111361,7.22400713756147,194.979232516158,2.60341841867439e-44,2.03151163228637e-42
"Bra016179",-8.94881355081676,2.95635367206267,194.738148014606,2.93873739043965e-44,2.28574804018856e-42
"Bra020551",4.51340794676565,3.48714210936301,193.892581825071,4.49478145335937e-44,3.48476056290448e-42
"Bra036802",5.47091242432309,3.74189517082053,193.827191026646,4.64494440813201e-44,3.58960109019437e-42
"Bra002982",-3.17528924273481,7.41842094186064,193.756000467419,4.81413563145524e-44,3.7084274284101e-42
"Bra009339",2.80561762042249,4.66659112698315,193.413890915547,5.71723904159064e-44,4.3900358826067e-42
"Bra039946",3.80056988725683,6.73355718041545,192.949108539731,7.22153848466898e-44,5.52746674969855e-42
"Bra039545",-4.93201059474796,3.82579358553112,192.464463845453,9.21318036123058e-44,7.02951037466082e-42
"Bra016280",-4.94174830734002,2.74681923082419,192.280419948224,1.01060126621091e-43,7.68632621269396e-42
"Bra018532",3.53520168055997,5.94675074049421,192.165400113355,1.07074164317651e-43,8.11804563157859e-42
"Bra026191",5.15962450717185,3.30130710455924,192.141905371659,1.08345977756741e-43,8.18863908618084e-42
"Bra028555",-4.99881038568576,2.56749813600351,191.970928019822,1.18067782107968e-43,8.89542656797152e-42
"Bra002119",4.54141504910879,3.51261011141554,191.325203479366,1.63332610883368e-43,1.2267299906159e-41
"Bra026985",3.47932607162814,3.66888843584293,190.17661121824,2.90924784425632e-43,2.1782200214597e-41
"Bra012691",-6.14510650746508,2.554481235426,189.801014067698,3.51370656054241e-43,2.62262184708311e-41
"Bra019341",-5.58308198085863,2.78841920324709,188.511547366658,6.71791737057433e-43,4.99871288186946e-41
"Bra003716",-5.81942150524803,2.76616411430062,188.462929343072,6.88410298774482e-43,5.10655960516849e-41
"Bra026880",-3.59601464406772,4.97276189282929,188.435862561111,6.97839746888273e-43,5.16057860821931e-41
"Bra012334",3.11065355319593,4.07826678367787,188.377667005946,7.18553460670088e-43,5.29745824348003e-41
"Bra005976",6.47471785445528,2.59470344030826,187.535850937123,1.09703275189459e-42,8.06302298441424e-41
"Bra036397",4.71683522396176,3.31161117924109,187.313150599125,1.22696928848849e-42,8.99054264619889e-41
"Bra033266",7.98410752186654,3.38851733211122,187.008158989217,1.43024998463406e-42,1.04482152372933e-40
"Bra027477",-7.73274562005036,2.82168267418556,186.330988745564,2.01019002056412e-42,1.46402748346176e-40
"Bra101334",7.82281690049913,3.24863749869792,186.205178356236,2.14141886562387e-42,1.55489006091856e-40
"Bra011674",2.98380157358976,5.21582784836803,186.077800694893,2.28301293398369e-42,1.6527088209447e-40
"Bra013876",3.16960993152612,3.63802831356131,186.042212174258,2.32422099960335e-42,1.67748731244645e-40
"Bra006439",-2.42231086725515,4.22279392465774,186.025168251048,2.34421881748123e-42,1.68685494189653e-40
"Bra008679",2.68695230915592,6.53596903734504,185.957730373965,2.42504614231233e-42,1.73980773087566e-40
"Bra034717",-3.16809068965832,4.05269147910077,185.951224678017,2.43298940571243e-42,1.74031152907418e-40
"Bra017247",-8.34995482505435,2.27655862791677,185.503518959532,3.04702651809215e-42,2.17306336308091e-40
"Bra019322",-8.08524742910579,2.03073214562579,185.255917883345,3.45087404243596e-42,2.45379605727532e-40
"Bra029789",7.60353810697142,3.01442406871295,185.19223081462,3.56313647685738e-42,2.52614814409411e-40
"Bra028803",8.18694388167132,3.51204175653072,184.951185513657,4.02211630097146e-42,2.84316303463377e-40
"Bra031672",-3.99935787217977,3.38072623837086,184.919076104761,4.08756243115458e-42,2.88095235983487e-40
"Bra027837",-2.70913546403037,4.84123547070284,184.900095206711,4.12674946631409e-42,2.90006715419277e-40
"Bra005238",4.18537861161883,7.79936953640077,184.859331501653,4.21218273509837e-42,2.95147521444182e-40
"Bra024231",-2.50334264353904,4.06367212790846,184.726724666121,4.50252977752703e-42,3.14575001956641e-40
"Bra015430",4.62568031284654,3.61007318033742,184.673293453272,4.62510066342189e-42,3.22201940129513e-40
"Bra037411",-6.48014812143733,4.31421795665382,184.47478482837,5.11043496614208e-42,3.54983219584563e-40
"Bra012465",2.23888652008179,5.1459762457795,184.064062768763,6.28237586758522e-42,4.35131474356033e-40
"Bra039539_Bra039540",-4.4210203595369,5.02664527127021,183.511851537209,8.29240664005656e-42,5.72700290767585e-40
"Bra039370",-4.13462181864706,3.05877488419258,183.209125170582,9.65542703234731e-42,6.64924164170302e-40
"Bra034104",7.24741136291578,2.68660553354095,183.045891139293,1.0481146839102e-41,7.19725380374219e-40
"Bra036590",7.22119941755587,2.65396661183871,182.667736578665,1.26755937273958e-41,8.6793509870151e-40
"Bra015173",-3.32364920167118,3.9952414167846,182.623076704711,1.29633906722482e-41,8.82696079362871e-40
"Bra029236",-5.78160370033569,2.50403932109194,182.622887825569,1.29646216200006e-41,8.82696079362871e-40
"Bra012894",-8.48623939723802,2.35782652017709,182.540239991579,1.35146200773159e-41,9.17543443328281e-40
"Bra019353",4.38965217206313,3.27832952103747,181.704061839133,2.05761421304033e-41,1.39303380271017e-39
"Bra010788",-5.61229029362579,4.38572964885283,181.689007126434,2.07324601696942e-41,1.39967401044503e-39
"Bra002882",-8.05635189242749,2.02203466514904,181.581903296174,2.18793699767351e-41,1.46886962501091e-39
"Bra002096",3.68460488410028,5.09510725256762,181.581878527787,2.18796424129944e-41,1.46886962501091e-39
"Bra033128",4.07305326730748,3.10436331670371,181.500319139891,2.27953951789245e-41,1.52608503546037e-39
"Bra039968",4.56024080057803,3.29406315306379,181.250390113348,2.58472613123085e-41,1.72559188438895e-39
"Bra022336",5.88995490706476,2.82882234958653,181.124332468036,2.7538295514069e-41,1.83339444428015e-39
"Bra029957",2.26529532873832,5.61190839683292,181.021228863623,2.90033413776554e-41,1.92559753223915e-39
"Bra027425",3.23368489032779,5.46342594843944,180.711943777179,3.38825249145133e-41,2.24334050632345e-39
"Bra040857",-5.64008929708866,7.4440680274637,180.503611604124,3.7623769378858e-41,2.48420239904251e-39
"Bra100392",7.02583071561194,2.48975600323286,180.215376626333,4.34905614440561e-41,2.85789809121924e-39
"Bra021979",-2.32670338493661,5.07247426169889,180.213971689719,4.3521290729227e-41,2.85789809121924e-39
"Bra033674",4.48057914058818,3.25617761058774,179.266438036848,7.0079084963178e-41,4.58932078475482e-39
"Bra026124",4.60768488743184,3.89963997210358,179.126157808489,7.52000328080762e-41,4.91129779486224e-39
"Bra020614",4.60672061555847,3.01867257528711,178.875581021038,8.52964113144602e-41,5.5555933591646e-39
"Bra025976",6.89631221682213,2.36051224485062,177.850818273823,1.42787156411808e-40,9.27499058703077e-39
"Bra040188",3.97482614229236,3.83778152942937,177.528100259599,1.67940921993291e-40,1.08794935827136e-38
"Bra021805",-6.49274836083308,3.68816363312144,175.397264798576,4.90292000993807e-40,3.16765536340999e-38
"Bra019374",-3.2921181959644,3.73898031006579,175.384612581169,4.9342107218138e-40,3.17932494606093e-38
"Bra004913",2.7375829515494,4.58332619403135,175.205450708828,5.39935239850762e-40,3.4697335707415e-38
"Bra038914",5.88434803726392,2.78383548068806,175.155042345977,5.53795600054639e-40,3.54931292045685e-38
"Bra040676",8.32812167035413,2.45184742298194,175.110184109145,5.66428824045199e-40,3.62062509497402e-38
"Bra001457",4.38284636333821,6.11305006687249,174.864408146166,6.40938734438567e-40,4.08602693461446e-38
"Bra021117",-3.32357702433233,4.96872265611633,174.794939972164,6.63722688699305e-40,4.22008230163997e-38
"Bra023397",-3.7114748517157,3.08501339201564,174.67147050654,7.06235345982496e-40,4.47853833914071e-38
"Bra017102",-4.6993727002534,2.71278639613197,174.152760593199,9.16694194576336e-40,5.79784954538096e-38
"Bra036966",2.76159923909063,4.26110350106627,174.074887685754,9.53301777623271e-40,6.01355772267656e-38
"Bra007885",-5.12383124330351,4.1092839196378,174.068975222681,9.56140184502054e-40,6.01567361107915e-38
"Bra028330_Bra028332",-2.19355522450944,6.24287357529015,173.089576944136,1.5646121771945e-39,9.81824779809204e-38
"Bra032711",-3.18112317323954,4.56883407318384,172.832465508331,1.78056122420781e-39,1.11442730371381e-37
"Bra031062",-6.83641126475239,1.97176340198883,172.340324441112,2.28053225773232e-39,1.42364447486594e-37
"Bra001897",-2.19158326729114,5.23856279604663,171.038712461706,4.38839055889678e-39,2.73239841172345e-37
"Bra002117",-7.91320833970437,1.91050753919461,170.675499296051,5.26783756868178e-39,3.27150408593535e-37
"Bra040038",2.91080527752768,3.5803283019817,170.288454009318,6.39978759397323e-39,3.96423956272043e-37
"Bra012008",-3.97827087640739,4.31336224326563,170.237806154179,6.56489008535494e-39,4.05605574065348e-37
"Bra039988",4.51295109693226,2.88495561988476,170.069163287376,7.14595954796546e-39,4.40374337886671e-37
"Bra019201",4.22248987648952,3.2853561695521,169.889228689912,7.8227615354521e-39,4.80849746145922e-37
"Bra019671",8.34080229497094,2.48197226749936,169.779506249899,8.26655768282011e-39,5.06832773849231e-37
"Bra005536",4.60485972214723,6.96606685411888,169.699346121929,8.60661994534083e-39,5.26339704240004e-37
"Bra008038",-4.02244916775261,3.92077161984705,169.285646484535,1.05971797138359e-38,6.4642796254399e-37
"Bra021111",3.99576505673375,3.15702796935839,169.187516772466,1.11332858529615e-38,6.77411119468546e-37
"Bra100442",8.33935416103676,2.45500199346081,169.155444707244,1.13143188892281e-38,6.86687727736635e-37
"Bra019209",-2.94193662518681,5.546622101623,169.124658074213,1.14908648870341e-38,6.95645961448305e-37
"Bra008167",-5.23684353638458,3.48127220749105,168.666046426666,1.44717756489511e-38,8.73906170720831e-37
"Bra025296",-6.74171128892702,1.90638022452808,168.496526863675,1.57597152226222e-38,9.49295728472435e-37
"Bra023766",-1.99370438378622,5.4767146450955,168.401039335698,1.65350263677621e-38,9.93507059306989e-37
"Bra026271",-3.5893673681062,3.02987973819335,167.965982791605,2.05793401988012e-38,1.23342609061842e-36
"Bra025668",3.39982050239191,6.45840726413928,167.949293411755,2.07528060335719e-38,1.24072870699221e-36
"Bra006390",8.37490809276418,2.48571070789518,167.797678238304,2.23971877503534e-38,1.33256954234098e-36
"Bra026260",-9.26538768511773,7.72240104781897,167.797441543723,2.23998541693332e-38,1.33256954234098e-36
"Bra021520",4.8602439470332,2.70370135299126,167.74767417695,2.29676047121467e-38,1.36297138679441e-36
"Bra011963",3.29950653487533,4.41035882577495,167.742769110031,2.30243353897828e-38,1.36297260285232e-36
"Bra101918",5.24887899760782,2.47722282539082,167.491365977049,2.6127660024058e-38,1.54288005164179e-36
"Bra013612",-8.54678511140699,2.36075381938128,167.254064474011,2.94397543214853e-38,1.73420356706514e-36
"Bra024377",2.72663595459487,5.85583664975225,166.919432560859,3.48360104516236e-38,2.04706277553624e-36
"Bra038180",8.14821832662078,2.29282352095483,166.888531426934,3.53816631549679e-38,2.07405583479634e-36
"Bra019349",-3.86897635333617,6.61953037168656,166.466764630826,4.37428235573188e-38,2.55794409094063e-36
"Bra027866",-2.58540946686149,6.40305081935103,165.672294803659,6.52304567325723e-38,3.80521552696758e-36
"Bra015005",-8.41109098945142,2.30648919192864,165.62705572851,6.67317582096074e-38,3.88336822472083e-36
"Bra017437",-2.93850642633931,4.32368859365061,165.543523497071,6.95952532925419e-38,4.04022298945158e-36
"Bra015419",-7.19130967774417,2.2419006013441,165.375261872831,7.57417613277991e-38,4.386451787355e-36
"Bra019147",-2.92701163788966,5.09083024202249,165.005065631272,9.1243808728128e-38,5.27152331483613e-36
"Bra024653",-5.87340685532738,4.01879549205999,164.854790932656,9.84080586187507e-38,5.67179683655409e-36
"Bra029935",-3.33695986489093,3.73152327309291,164.68905391104,1.06963559336591e-37,6.15014876817139e-36
"Bra001009",-4.85949590930217,4.76861805278626,164.077588624027,1.45482930247125e-37,8.34495643331598e-36
"Bra031430",6.8584940220398,2.33823264007752,163.307548833738,2.14305561699992e-37,1.22633806426133e-35
"Bra024746",-7.86872378814296,1.90815133379406,163.250924863277,2.2049745981134e-37,1.25877338458569e-35
"Bra021299",6.83859928758974,2.28922601537098,163.239068923001,2.21816403026098e-37,1.26330223467517e-35
"Bra030021",6.68299159125536,2.16361117440557,163.152866676444,2.31646410035104e-37,1.31616780585903e-35
"Bra003153_Bra003154",5.13908479745537,5.62241220096355,162.975339861974,2.53284506321137e-37,1.43571693984015e-35
"Bra100351",-7.73887910962949,1.74858861648774,162.675605779233,2.94503200725069e-37,1.66543292381795e-35
"Bra024651",-3.14114982562146,3.27191499811268,162.14736802354,3.84143256660141e-37,2.16725329356099e-35
"Bra003222",-2.81489226706153,3.73026315726795,161.63142095782,4.97981781914124e-37,2.80292602963092e-35
